person_id,loan_grade,loan_intent,loan_amnt,loan_int_rate,loan_percent_income
24281,C,HOMEIMPROVEMENT,4200,,0.08
24282,A,PERSONAL,12000,8.49,0.17
24283,B,PERSONAL,4200,9.91,0.08
24284,B,MEDICAL,5300,11.49,0.07
24285,A,HOMEIMPROVEMENT,14000,6.99,0.2
24286,A,HOMEIMPROVEMENT,4200,8.49,0.07
24287,A,MEDICAL,4200,8.63,0.07
24288,A,HOMEIMPROVEMENT,10000,5.79,0.14
24289,C,EDUCATION,8000,12.68,0.11
24290,C,HOMEIMPROVEMENT,11000,13.43,0.15
24291,B,PERSONAL,20000,,0.28
24292,C,MEDICAL,4200,14.26,0.08
24293,A,MEDICAL,4200,7.29,0.07
24294,C,VENTURE,4200,14.79,0.06
24295,A,MEDICAL,14000,7.14,0.2
24296,C,PERSONAL,6000,14.72,0.08
24297,A,DEBTCONSOLIDATION,4000,7.14,0.06
24298,B,MEDICAL,4200,11.99,0.07
24299,D,EDUCATION,4200,,0.07
24300,B,DEBTCONSOLIDATION,4200,,0.06
24301,D,EDUCATION,4200,14.61,0.06
24302,A,MEDICAL,4200,5.99,0.05
24303,B,VENTURE,9800,12.21,0.14
24304,A,PERSONAL,4200,5.42,0.05
24305,B,PERSONAL,4125,11.71,0.17
24306,F,EDUCATION,25000,18.62,0.35
24307,D,EDUCATION,4100,14.91,0.07
24308,A,MEDICAL,4075,8.32,0.21
24309,A,VENTURE,9000,6.54,0.13
24310,A,EDUCATION,4050,,0.07
24311,A,EDUCATION,15000,,0.21
24312,B,DEBTCONSOLIDATION,6000,9.63,0.08
24313,B,HOMEIMPROVEMENT,15000,11.49,0.21
24314,B,HOMEIMPROVEMENT,19200,10.99,0.27
24315,B,MEDICAL,4000,,0.33
24316,C,HOMEIMPROVEMENT,9000,13.8,0.13
24317,B,EDUCATION,11500,9.63,0.16
24318,B,EDUCATION,10000,11.99,0.21
24319,B,PERSONAL,10000,9.99,0.21
24320,C,MEDICAL,10000,15.96,0.21
24321,D,PERSONAL,22000,17.58,0.31
24322,B,HOMEIMPROVEMENT,2400,9.91,0.04
24323,C,DEBTCONSOLIDATION,10000,,0.24
24324,A,MEDICAL,13150,6.03,0.18
24325,A,DEBTCONSOLIDATION,10000,7.49,0.21
24326,C,HOMEIMPROVEMENT,10000,13.49,0.14
24327,B,EDUCATION,10000,11.71,0.24
24328,A,DEBTCONSOLIDATION,10000,7.9,0.14
24329,A,MEDICAL,4500,6.62,0.06
24330,A,MEDICAL,21100,8.9,0.29
24331,B,HOMEIMPROVEMENT,12000,11.71,0.18
24332,C,MEDICAL,10000,13.8,0.21
24333,B,VENTURE,5800,,0.08
24334,B,MEDICAL,14000,10.65,0.19
24335,A,MEDICAL,17000,6.03,0.24
24336,D,HOMEIMPROVEMENT,10000,15.21,0.24
24337,A,MEDICAL,1900,7.51,0.03
24338,C,EDUCATION,15000,,0.21
24339,C,EDUCATION,28000,15.96,0.39
24340,A,PERSONAL,10000,7.51,0.21
24341,A,MEDICAL,6500,6.03,0.09
24342,A,MEDICAL,10000,6.62,0.14
24343,B,PERSONAL,14000,12.42,0.19
24344,A,HOMEIMPROVEMENT,9800,6.62,0.14
24345,A,HOMEIMPROVEMENT,12800,6.62,0.18
24346,B,MEDICAL,10000,10.62,0.21
24347,B,MEDICAL,10000,10.62,0.21
24348,C,PERSONAL,10000,13.48,0.21
24349,A,DEBTCONSOLIDATION,15000,5.42,0.21
24350,D,PERSONAL,10000,15.7,0.21
24351,C,VENTURE,10000,12.87,0.21
24352,B,EDUCATION,10000,12.18,0.21
24353,C,DEBTCONSOLIDATION,4800,13.49,0.07
24354,A,EDUCATION,10800,6.99,0.15
24355,A,MEDICAL,14000,6.99,0.19
24356,C,MEDICAL,9500,13.99,0.13
24357,A,PERSONAL,5000,6.99,0.07
24358,A,EDUCATION,16000,,0.22
24359,B,EDUCATION,12000,9.99,0.17
24360,B,HOMEIMPROVEMENT,3000,9.99,0.04
24361,A,DEBTCONSOLIDATION,4250,5.42,0.06
24362,B,EDUCATION,10000,10.08,0.21
24363,B,MEDICAL,6150,,0.09
24364,B,MEDICAL,12000,11.49,0.17
24365,D,VENTURE,16800,15.62,0.23
24366,A,MEDICAL,10000,8.49,0.15
24367,B,DEBTCONSOLIDATION,10000,10.99,0.14
24368,B,PERSONAL,7000,11.49,0.1
24369,A,MEDICAL,7000,5.42,0.1
24370,C,EDUCATION,11200,13.49,0.17
24371,C,EDUCATION,9000,15.23,0.13
24372,B,PERSONAL,10000,10.74,0.2
24373,B,MEDICAL,15000,10.59,0.21
24374,B,VENTURE,6000,11.99,0.08
24375,A,DEBTCONSOLIDATION,24000,6.92,0.33
24376,B,MEDICAL,10000,10.0,0.14
24377,A,VENTURE,22100,7.29,0.31
24378,B,EDUCATION,10000,9.91,0.2
24379,A,VENTURE,5000,6.92,0.07
24380,D,DEBTCONSOLIDATION,2000,15.28,0.03
24381,A,EDUCATION,6000,5.42,0.08
24382,C,EDUCATION,9600,14.17,0.13
24383,A,MEDICAL,7400,5.42,0.1
24384,A,HOMEIMPROVEMENT,12000,6.92,0.17
24385,C,VENTURE,10000,15.27,0.23
24386,B,MEDICAL,25000,11.11,0.35
24387,B,MEDICAL,10000,12.69,0.2
24388,B,PERSONAL,10000,,0.2
24389,A,MEDICAL,11500,6.91,0.16
24390,B,EDUCATION,2600,9.25,0.04
24391,A,PERSONAL,10000,6.17,0.14
24392,B,DEBTCONSOLIDATION,10000,10.74,0.2
24393,C,MEDICAL,10000,,0.2
24394,B,HOMEIMPROVEMENT,10000,10.36,0.2
24395,B,DEBTCONSOLIDATION,10000,9.25,0.2
24396,E,PERSONAL,16000,15.95,0.22
24397,B,DEBTCONSOLIDATION,24000,,0.33
24398,A,PERSONAL,10000,7.88,0.2
24399,C,MEDICAL,10000,13.48,0.23
24400,C,PERSONAL,10000,13.22,0.2
24401,B,MEDICAL,20000,10.38,0.28
24402,A,MEDICAL,24000,7.88,0.33
24403,A,HOMEIMPROVEMENT,4000,7.14,0.06
24404,A,VENTURE,12000,7.88,0.17
24405,B,DEBTCONSOLIDATION,10000,11.26,0.2
24406,B,HOMEIMPROVEMENT,10000,10.71,0.23
24407,D,DEBTCONSOLIDATION,10000,,0.23
24408,C,MEDICAL,9000,14.22,0.13
24409,D,PERSONAL,10000,15.33,0.23
24410,A,DEBTCONSOLIDATION,10750,7.51,0.15
24411,B,MEDICAL,22000,10.25,0.31
24412,B,HOMEIMPROVEMENT,4000,10.99,0.06
24413,B,VENTURE,24000,10.99,0.33
24414,D,EDUCATION,10000,,0.22
24415,E,EDUCATION,10000,16.4,0.2
24416,C,PERSONAL,10000,13.06,0.2
24417,B,PERSONAL,4200,,0.06
24418,A,HOMEIMPROVEMENT,10000,6.92,0.2
24419,C,PERSONAL,16000,14.26,0.22
24420,A,VENTURE,10000,7.88,0.2
24421,A,VENTURE,10000,8.94,0.14
24422,C,EDUCATION,10000,,0.14
24423,A,VENTURE,15000,8.94,0.21
24424,E,DEBTCONSOLIDATION,8200,17.04,0.12
24425,D,VENTURE,12300,14.96,0.17
24426,D,EDUCATION,6000,15.37,0.08
24427,A,DEBTCONSOLIDATION,10000,5.79,0.19
24428,A,DEBTCONSOLIDATION,10000,7.14,0.19
24429,B,PERSONAL,12000,10.95,0.17
24430,B,HOMEIMPROVEMENT,10000,10.95,0.14
24431,B,EDUCATION,12500,11.89,0.17
24432,B,PERSONAL,10000,12.69,0.19
24433,C,VENTURE,15250,13.16,0.21
24434,B,PERSONAL,18000,11.89,0.25
24435,A,VENTURE,10000,6.92,0.19
24436,C,MEDICAL,10000,13.23,0.19
24437,B,DEBTCONSOLIDATION,6600,,0.09
24438,A,HOMEIMPROVEMENT,1000,7.68,0.01
24439,D,PERSONAL,7500,6.0,0.1
24440,B,VENTURE,10000,11.83,0.19
24441,A,PERSONAL,10000,8.0,0.19
24442,C,EDUCATION,8000,11.09,0.11
24443,C,EDUCATION,10000,15.96,0.19
24444,A,DEBTCONSOLIDATION,12000,8.49,0.17
24445,C,PERSONAL,16000,,0.22
24446,B,EDUCATION,10000,10.25,0.19
24447,A,EDUCATION,10000,8.94,0.19
24448,B,MEDICAL,10000,11.89,0.19
24449,A,PERSONAL,10000,5.42,0.19
24450,B,PERSONAL,9000,10.59,0.12
24451,A,VENTURE,10000,8.9,0.19
24452,A,PERSONAL,30000,7.49,0.41
24453,B,HOMEIMPROVEMENT,8875,11.99,0.12
24454,A,PERSONAL,10000,5.42,0.19
24455,A,HOMEIMPROVEMENT,4000,5.42,0.06
24456,D,MEDICAL,12000,15.95,0.18
24457,B,DEBTCONSOLIDATION,4000,10.25,0.06
24458,A,HOMEIMPROVEMENT,10000,6.17,0.19
24459,C,MEDICAL,7000,13.79,0.1
24460,B,DEBTCONSOLIDATION,10000,10.99,0.19
24461,B,VENTURE,10000,9.99,0.18
24462,B,HOMEIMPROVEMENT,7000,,0.1
24463,B,MEDICAL,10000,10.37,0.2
24464,A,HOMEIMPROVEMENT,10000,7.74,0.18
24465,C,MEDICAL,16400,13.79,0.22
24466,D,PERSONAL,10000,15.7,0.14
24467,B,MEDICAL,11000,12.21,0.15
24468,A,EDUCATION,9200,6.03,0.13
24469,E,HOMEIMPROVEMENT,10000,15.45,0.2
24470,A,DEBTCONSOLIDATION,15600,6.03,0.21
24471,C,EDUCATION,10000,14.27,0.18
24472,A,DEBTCONSOLIDATION,13000,6.03,0.18
24473,B,HOMEIMPROVEMENT,15000,,0.21
24474,B,MEDICAL,10000,12.42,0.18
24475,A,PERSONAL,9600,7.9,0.13
24476,B,DEBTCONSOLIDATION,10000,10.59,0.18
24477,A,MEDICAL,10000,8.49,0.18
24478,A,HOMEIMPROVEMENT,20675,,0.28
24479,D,HOMEIMPROVEMENT,6000,15.62,0.08
24480,A,HOMEIMPROVEMENT,8500,7.29,0.12
24481,A,PERSONAL,10000,5.79,0.14
24482,B,HOMEIMPROVEMENT,10000,10.25,0.18
24483,A,HOMEIMPROVEMENT,12000,7.29,0.16
24484,C,VENTURE,12000,,0.16
24485,B,DEBTCONSOLIDATION,10000,12.53,0.18
24486,D,VENTURE,10000,14.42,0.18
24487,A,MEDICAL,10000,9.32,0.18
24488,A,EDUCATION,17000,7.88,0.23
24489,C,PERSONAL,12000,13.11,0.16
24490,B,MEDICAL,10000,9.51,0.18
24491,B,VENTURE,15000,11.83,0.21
24492,A,DEBTCONSOLIDATION,10000,6.54,0.18
24493,B,EDUCATION,10000,12.42,0.18
24494,A,EDUCATION,6800,7.74,0.09
24495,B,PERSONAL,10000,11.36,0.18
24496,A,EDUCATION,10000,7.74,0.18
24497,B,EDUCATION,15000,,0.21
24498,B,VENTURE,10000,11.36,0.18
24499,C,EDUCATION,14000,12.73,0.19
24500,A,VENTURE,4200,5.79,0.06
24501,E,EDUCATION,10000,18.64,0.18
24502,B,PERSONAL,18000,10.99,0.25
24503,C,EDUCATION,15000,13.22,0.2
24504,B,PERSONAL,7200,10.2,0.1
24505,C,PERSONAL,15000,13.85,0.22
24506,A,MEDICAL,2100,6.76,0.03
24507,B,EDUCATION,10000,11.14,0.18
24508,B,HOMEIMPROVEMENT,10000,9.88,0.14
24509,D,EDUCATION,10000,14.74,0.14
24510,B,EDUCATION,12000,12.42,0.16
24511,B,PERSONAL,10000,10.65,0.17
24512,D,EDUCATION,19950,14.96,0.27
24513,B,HOMEIMPROVEMENT,15000,12.42,0.2
24514,A,PERSONAL,10000,6.99,0.17
24515,B,MEDICAL,10000,10.96,0.17
24516,B,MEDICAL,10000,10.25,0.17
24517,D,MEDICAL,16000,16.29,0.24
24518,A,DEBTCONSOLIDATION,5000,7.9,0.07
24519,C,EDUCATION,17000,14.27,0.23
24520,D,EDUCATION,10000,16.32,0.17
24521,B,DEBTCONSOLIDATION,12000,,0.16
24522,D,EDUCATION,12100,16.89,0.16
24523,A,HOMEIMPROVEMENT,1200,7.49,0.02
24524,B,PERSONAL,7800,10.99,0.11
24525,C,HOMEIMPROVEMENT,10000,13.49,0.19
24526,B,PERSONAL,15000,11.11,0.2
24527,B,MEDICAL,10500,10.74,0.14
24528,A,PERSONAL,7625,,0.1
24529,A,EDUCATION,10000,8.9,0.17
24530,A,MEDICAL,20500,6.54,0.28
24531,B,EDUCATION,25000,11.49,0.34
24532,A,HOMEIMPROVEMENT,9000,7.51,0.12
24533,C,EDUCATION,1000,14.72,0.01
24534,B,EDUCATION,18000,10.75,0.24
24535,B,PERSONAL,10000,11.71,0.19
24536,B,PERSONAL,5000,10.62,0.07
24537,C,VENTURE,14000,13.92,0.19
24538,A,VENTURE,10000,6.03,0.17
24539,B,PERSONAL,10000,12.42,0.17
24540,A,PERSONAL,1800,8.94,0.02
24541,A,PERSONAL,10000,7.49,0.17
24542,D,EDUCATION,10000,16.49,0.19
24543,A,EDUCATION,8200,8.0,0.11
24544,D,VENTURE,5450,12.67,0.07
24545,A,VENTURE,7200,6.62,0.1
24546,B,PERSONAL,10000,11.11,0.17
24547,B,DEBTCONSOLIDATION,10000,11.86,0.14
24548,B,PERSONAL,13000,11.26,0.18
24549,D,DEBTCONSOLIDATION,10000,16.02,0.19
24550,A,EDUCATION,10000,5.79,0.17
24551,B,EDUCATION,10000,9.62,0.17
24552,A,EDUCATION,10000,6.54,0.17
24553,B,HOMEIMPROVEMENT,11000,9.25,0.15
24554,B,DEBTCONSOLIDATION,6400,,0.09
24555,A,MEDICAL,7000,7.9,0.09
24556,A,MEDICAL,8725,5.99,0.12
24557,B,MEDICAL,12000,,0.16
24558,A,MEDICAL,10000,7.88,0.17
24559,D,DEBTCONSOLIDATION,10000,15.95,0.19
24560,A,VENTURE,7500,,0.1
24561,A,VENTURE,13000,7.88,0.17
24562,C,DEBTCONSOLIDATION,8000,14.26,0.12
24563,A,VENTURE,10000,7.51,0.17
24564,D,PERSONAL,10000,14.96,0.19
24565,C,PERSONAL,9500,10.78,0.13
24566,C,DEBTCONSOLIDATION,15000,12.99,0.2
24567,B,MEDICAL,14000,9.91,0.19
24568,A,DEBTCONSOLIDATION,10000,8.59,0.17
24569,C,PERSONAL,6000,13.98,0.08
24570,C,HOMEIMPROVEMENT,10000,13.57,0.17
24571,B,MEDICAL,21000,10.59,0.28
24572,C,PERSONAL,10000,13.22,0.17
24573,E,PERSONAL,18000,17.39,0.26
24574,B,EDUCATION,12000,12.69,0.16
24575,C,EDUCATION,10000,11.97,0.17
24576,B,VENTURE,10000,10.62,0.17
24577,B,VENTURE,18000,12.42,0.24
24578,B,VENTURE,10000,10.74,0.16
24579,C,VENTURE,10000,14.27,0.13
24580,D,VENTURE,10000,16.07,0.16
24581,A,HOMEIMPROVEMENT,15000,8.9,0.2
24582,A,VENTURE,7600,,0.1
24583,C,MEDICAL,4000,13.48,0.09
24584,B,VENTURE,4000,10.36,0.09
24585,A,PERSONAL,6000,7.9,0.08
24586,B,HOMEIMPROVEMENT,12000,10.65,0.16
24587,A,PERSONAL,7500,8.9,0.1
24588,B,VENTURE,6000,12.69,0.08
24589,A,EDUCATION,4000,,0.09
24590,A,MEDICAL,16800,6.03,0.22
24591,C,DEBTCONSOLIDATION,4000,14.27,0.05
24592,A,PERSONAL,3500,6.03,0.05
24593,D,VENTURE,4000,15.99,0.1
24594,C,PERSONAL,15000,14.65,0.2
24595,C,PERSONAL,5600,15.96,0.07
24596,C,EDUCATION,4000,13.43,0.09
24597,D,EDUCATION,30000,,0.43
24598,B,DEBTCONSOLIDATION,6625,,0.09
24599,A,VENTURE,18750,7.9,0.25
24600,D,EDUCATION,16500,16.77,0.22
24601,B,MEDICAL,4000,10.59,0.09
24602,B,MEDICAL,4000,11.48,0.09
24603,C,PERSONAL,20000,13.49,0.27
24604,A,MEDICAL,14000,6.03,0.19
24605,C,VENTURE,4000,13.99,0.09
24606,A,MEDICAL,6000,7.51,0.08
24607,B,HOMEIMPROVEMENT,12000,11.71,0.16
24608,C,VENTURE,10000,12.84,0.16
24609,A,MEDICAL,3000,7.9,0.04
24610,A,EDUCATION,4050,7.51,0.06
24611,D,VENTURE,25500,17.27,0.37
24612,A,MEDICAL,10000,7.49,0.16
24613,D,PERSONAL,10000,15.33,0.16
24614,B,MEDICAL,25000,10.65,0.33
24615,C,PERSONAL,10000,15.27,0.16
24616,B,EDUCATION,10000,12.69,0.16
24617,C,MEDICAL,8000,12.99,0.11
24618,A,MEDICAL,4200,5.42,0.06
24619,B,DEBTCONSOLIDATION,10000,11.99,0.16
24620,C,HOMEIMPROVEMENT,10000,11.66,0.16
24621,B,DEBTCONSOLIDATION,10000,10.65,0.16
24622,B,MEDICAL,13800,,0.18
24623,A,MEDICAL,8000,5.42,0.11
24624,A,VENTURE,3000,8.49,0.04
24625,A,MEDICAL,10000,8.94,0.16
24626,A,PERSONAL,9000,,0.12
24627,B,PERSONAL,5000,11.49,0.07
24628,C,PERSONAL,10000,13.48,0.15
24629,B,DEBTCONSOLIDATION,10000,10.99,0.13
24630,C,VENTURE,16000,13.49,0.21
24631,A,MEDICAL,10000,7.66,0.15
24632,B,PERSONAL,5000,,0.07
24633,C,PERSONAL,10000,13.49,0.17
24634,C,EDUCATION,10000,14.27,0.15
24635,D,EDUCATION,5000,15.62,0.07
24636,B,MEDICAL,10000,11.99,0.15
24637,D,PERSONAL,16000,16.89,0.21
24638,B,PERSONAL,8000,11.99,0.11
24639,C,HOMEIMPROVEMENT,2500,12.99,0.03
24640,C,PERSONAL,10000,12.73,0.15
24641,A,MEDICAL,4000,5.42,0.06
24642,D,VENTURE,10000,14.96,0.15
24643,A,PERSONAL,10000,7.88,0.15
24644,A,VENTURE,10000,7.9,0.15
24645,A,EDUCATION,10000,7.29,0.13
24646,A,VENTURE,10000,7.9,0.15
24647,A,VENTURE,10000,7.9,0.15
24648,B,MEDICAL,10000,11.71,0.15
24649,B,VENTURE,10000,10.95,0.15
24650,A,DEBTCONSOLIDATION,9000,5.79,0.12
24651,A,EDUCATION,12000,7.29,0.16
24652,B,EDUCATION,16950,10.37,0.23
24653,A,HOMEIMPROVEMENT,10000,,0.13
24654,A,DEBTCONSOLIDATION,10000,,0.15
24655,B,MEDICAL,10000,10.65,0.15
24656,D,MEDICAL,20000,14.91,0.29
24657,C,PERSONAL,10000,14.27,0.15
24658,D,VENTURE,10000,17.27,0.16
24659,B,MEDICAL,10000,10.65,0.15
24660,C,HOMEIMPROVEMENT,20000,13.06,0.27
24661,A,VENTURE,8000,5.42,0.11
24662,B,PERSONAL,10000,10.75,0.15
24663,B,DEBTCONSOLIDATION,10000,,0.15
24664,B,MEDICAL,10000,11.11,0.13
24665,B,PERSONAL,10000,,0.15
24666,B,VENTURE,10000,12.53,0.15
24667,A,VENTURE,10000,7.88,0.15
24668,A,MEDICAL,10000,5.42,0.13
24669,B,PERSONAL,10000,12.18,0.14
24670,C,HOMEIMPROVEMENT,15000,12.98,0.2
24671,A,PERSONAL,12000,5.42,0.16
24672,B,MEDICAL,10000,10.65,0.14
24673,A,EDUCATION,6125,,0.08
24674,A,EDUCATION,15000,6.54,0.22
24675,C,PERSONAL,10000,,0.14
24676,A,HOMEIMPROVEMENT,17000,6.54,0.23
24677,A,HOMEIMPROVEMENT,10000,,0.14
24678,C,HOMEIMPROVEMENT,10000,13.98,0.14
24679,A,MEDICAL,10000,5.79,0.13
24680,C,EDUCATION,5000,12.61,0.07
24681,E,VENTURE,10000,16.45,0.14
24682,C,MEDICAL,10000,13.48,0.14
24683,A,HOMEIMPROVEMENT,16000,6.17,0.21
24684,B,EDUCATION,10000,10.99,0.14
24685,A,EDUCATION,10000,6.62,0.14
24686,A,EDUCATION,10000,7.88,0.13
24687,A,PERSONAL,8000,7.14,0.11
24688,B,VENTURE,10000,10.38,0.13
24689,B,PERSONAL,4000,10.75,0.05
24690,C,MEDICAL,10000,12.53,0.14
24691,A,MEDICAL,10000,7.88,0.13
24692,A,MEDICAL,15000,7.88,0.2
24693,E,MEDICAL,3000,17.19,0.04
24694,C,MEDICAL,10000,13.57,0.14
24695,A,HOMEIMPROVEMENT,12000,7.51,0.16
24696,C,MEDICAL,12000,,0.16
24697,B,EDUCATION,12000,10.38,0.16
24698,C,HOMEIMPROVEMENT,21000,14.35,0.28
24699,D,EDUCATION,10000,14.83,0.15
24700,B,DEBTCONSOLIDATION,10000,9.99,0.14
24701,A,HOMEIMPROVEMENT,10000,7.51,0.14
24702,A,HOMEIMPROVEMENT,10500,,0.14
24703,B,VENTURE,4000,11.49,0.05
24704,A,DEBTCONSOLIDATION,6000,7.51,0.08
24705,D,DEBTCONSOLIDATION,10000,15.7,0.15
24706,C,HOMEIMPROVEMENT,25000,13.85,0.33
24707,B,HOMEIMPROVEMENT,4200,10.99,0.06
24708,F,DEBTCONSOLIDATION,25000,19.41,0.36
24709,B,PERSONAL,10000,11.11,0.14
24710,A,DEBTCONSOLIDATION,10000,8.59,0.14
24711,E,VENTURE,20000,16.45,0.27
24712,B,DEBTCONSOLIDATION,9600,10.62,0.13
24713,B,HOMEIMPROVEMENT,10000,11.71,0.14
24714,A,HOMEIMPROVEMENT,10000,,0.14
24715,D,HOMEIMPROVEMENT,10000,16.89,0.13
24716,B,PERSONAL,20150,11.36,0.27
24717,A,HOMEIMPROVEMENT,10000,,0.13
24718,A,VENTURE,10000,7.9,0.13
24719,B,MEDICAL,25000,10.99,0.33
24720,E,HOMEIMPROVEMENT,8500,17.19,0.11
24721,C,DEBTCONSOLIDATION,14400,13.92,0.19
24722,C,PERSONAL,22000,13.92,0.29
24723,A,HOMEIMPROVEMENT,10000,7.29,0.13
24724,D,EDUCATION,2000,15.65,0.03
24725,A,HOMEIMPROVEMENT,10000,7.29,0.13
24726,B,EDUCATION,10000,9.63,0.13
24727,B,PERSONAL,10000,10.0,0.13
24728,D,HOMEIMPROVEMENT,23200,,0.31
24729,G,MEDICAL,12000,20.17,0.17
24730,C,PERSONAL,15000,13.57,0.2
24731,B,VENTURE,15600,11.83,0.21
24732,B,VENTURE,15000,11.48,0.2
24733,B,MEDICAL,20000,12.18,0.27
24734,B,HOMEIMPROVEMENT,6000,11.48,0.08
24735,C,PERSONAL,18000,13.57,0.24
24736,C,MEDICAL,10000,13.47,0.13
24737,A,MEDICAL,9800,,0.13
24738,B,DEBTCONSOLIDATION,10000,11.48,0.13
24739,B,PERSONAL,10000,9.2,0.13
24740,D,MEDICAL,10000,16.49,0.14
24741,F,VENTURE,8000,18.21,0.11
24742,C,DEBTCONSOLIDATION,8400,,0.11
24743,A,MEDICAL,12000,9.63,0.16
24744,B,EDUCATION,10000,11.89,0.13
24745,C,EDUCATION,10000,11.41,0.13
24746,A,MEDICAL,10000,7.51,0.13
24747,D,VENTURE,4000,14.11,0.05
24748,B,VENTURE,10000,12.21,0.13
24749,A,MEDICAL,10000,7.66,0.13
24750,D,EDUCATION,10000,17.27,0.13
24751,C,HOMEIMPROVEMENT,8500,,0.12
24752,B,DEBTCONSOLIDATION,10000,9.91,0.13
24753,D,VENTURE,7200,15.05,0.1
24754,D,EDUCATION,20000,14.74,0.27
24755,A,PERSONAL,10000,,0.13
24756,C,HOMEIMPROVEMENT,6000,13.47,0.08
24757,A,EDUCATION,4200,9.32,0.06
24758,B,VENTURE,8000,10.95,0.11
24759,B,HOMEIMPROVEMENT,15000,12.21,0.2
24760,A,DEBTCONSOLIDATION,6500,9.38,0.09
24761,A,VENTURE,10000,7.66,0.13
24762,B,HOMEIMPROVEMENT,3900,10.51,0.05
24763,E,MEDICAL,7500,15.07,0.11
24764,C,VENTURE,15250,11.34,0.2
24765,A,PERSONAL,6000,7.68,0.08
24766,B,PERSONAL,3000,9.45,0.04
24767,B,DEBTCONSOLIDATION,14000,10.14,0.2
24768,A,HOMEIMPROVEMENT,10000,8.59,0.13
24769,E,EDUCATION,21000,15.2,0.28
24770,A,HOMEIMPROVEMENT,7500,8.38,0.1
24771,D,HOMEIMPROVEMENT,25000,12.8,0.36
24772,D,PERSONAL,10000,15.2,0.12
24773,B,PERSONAL,5000,8.7,0.07
24774,A,EDUCATION,10000,7.51,0.12
24775,A,VENTURE,10000,6.91,0.12
24776,B,MEDICAL,18050,10.0,0.24
24777,B,EDUCATION,15000,11.58,0.2
24778,A,MEDICAL,6000,7.74,0.08
24779,A,EDUCATION,9000,7.9,0.12
24780,D,EDUCATION,3500,14.91,0.05
24781,B,HOMEIMPROVEMENT,22000,9.88,0.29
24782,B,EDUCATION,10000,11.99,0.12
24783,C,PERSONAL,25000,13.61,0.33
24784,B,DEBTCONSOLIDATION,10000,11.86,0.12
24785,D,MEDICAL,10000,15.33,0.13
24786,A,MEDICAL,10000,8.94,0.13
24787,C,HOMEIMPROVEMENT,10000,13.48,0.13
24788,B,EDUCATION,22000,10.25,0.29
24789,C,VENTURE,10000,13.85,0.13
24790,D,MEDICAL,9600,13.67,0.14
24791,A,DEBTCONSOLIDATION,4000,9.32,0.05
24792,C,HOMEIMPROVEMENT,10000,13.06,0.13
24793,D,MEDICAL,17000,16.89,0.24
24794,B,VENTURE,8000,10.74,0.11
24795,B,DEBTCONSOLIDATION,10000,9.88,0.12
24796,A,EDUCATION,10000,8.0,0.12
24797,B,PERSONAL,10000,10.51,0.12
24798,D,MEDICAL,28000,16.77,0.37
24799,B,PERSONAL,10000,,0.12
24800,A,HOMEIMPROVEMENT,10000,6.62,0.12
24801,B,EDUCATION,6400,10.65,0.08
24802,A,DEBTCONSOLIDATION,9000,5.42,0.13
24803,C,HOMEIMPROVEMENT,10000,12.87,0.12
24804,C,DEBTCONSOLIDATION,10000,13.16,0.12
24805,A,DEBTCONSOLIDATION,12000,,0.16
24806,A,PERSONAL,10000,5.42,0.13
24807,A,HOMEIMPROVEMENT,6250,7.88,0.08
24808,B,MEDICAL,10000,9.99,0.12
24809,B,DEBTCONSOLIDATION,10000,10.99,0.13
24810,A,HOMEIMPROVEMENT,10000,7.51,0.11
24811,A,VENTURE,10000,7.51,0.11
24812,B,VENTURE,10000,10.99,0.11
24813,B,EDUCATION,10000,10.0,0.11
24814,B,DEBTCONSOLIDATION,17000,11.14,0.24
24815,C,EDUCATION,10000,14.27,0.13
24816,C,VENTURE,10000,14.27,0.11
24817,B,HOMEIMPROVEMENT,12000,11.14,0.16
24818,A,MEDICAL,4800,6.99,0.06
24819,A,HOMEIMPROVEMENT,3200,8.49,0.04
24820,A,EDUCATION,20000,6.91,0.26
24821,A,MEDICAL,10400,7.66,0.14
24822,A,HOMEIMPROVEMENT,10000,7.49,0.11
24823,D,PERSONAL,10000,15.62,0.11
24824,A,MEDICAL,12000,6.54,0.16
24825,A,DEBTCONSOLIDATION,10000,7.66,0.11
24826,B,MEDICAL,10000,12.42,0.13
24827,A,EDUCATION,13475,8.94,0.18
24828,B,DEBTCONSOLIDATION,10000,11.12,0.11
24829,C,HOMEIMPROVEMENT,17600,13.16,0.23
24830,E,EDUCATION,10000,14.18,0.11
24831,B,DEBTCONSOLIDATION,17000,12.42,0.22
24832,B,MEDICAL,3025,10.99,0.04
24833,B,EDUCATION,5000,11.49,0.07
24834,B,VENTURE,2400,9.62,0.03
24835,G,EDUCATION,20000,21.21,0.28
24836,B,EDUCATION,1800,12.18,0.02
24837,C,VENTURE,10000,14.65,0.13
24838,D,EDUCATION,10000,16.77,0.13
24839,B,DEBTCONSOLIDATION,10000,12.21,0.12
24840,B,HOMEIMPROVEMENT,6000,12.69,0.08
24841,A,EDUCATION,4900,6.03,0.06
24842,B,DEBTCONSOLIDATION,2600,11.71,0.03
24843,B,HOMEIMPROVEMENT,10000,11.14,0.11
24844,A,PERSONAL,12000,7.29,0.16
24845,B,VENTURE,18500,11.11,0.24
24846,B,MEDICAL,10000,9.99,0.11
24847,A,DEBTCONSOLIDATION,8000,7.14,0.1
24848,E,MEDICAL,25000,16.82,0.35
